"","CIRR_1","CIRR_10","CIRR_11","CIRR_12","CIRR_13","CIRR_14","CIRR_15","CIRR_16","CIRR_17","CIRR_18","CIRR_19","CIRR_2","CIRR_20","CIRR_21","CIRR_22","CIRR_23","CIRR_24","CIRR_25","CIRR_26","CIRR_27","CIRR_28","CIRR_29","CIRR_3","CIRR_30","CIRR_31","CIRR_32","CIRR_33","CIRR_34","CIRR_35","CIRR_36","CIRR_37","CIRR_38","CIRR_39","CIRR_4","CIRR_40","CIRR_41","CIRR_42","CIRR_43","CIRR_44","CIRR_45","CIRR_46","CIRR_47","CIRR_48","CIRR_49","CIRR_5","CIRR_50","CIRR_51","CIRR_52","CIRR_53","CIRR_54","CIRR_55","CIRR_56","CIRR_57","CIRR_58","CIRR_59","CIRR_6","CIRR_7","CIRR_8","CIRR_9","HCC_1","HCC_10","HCC_11","HCC_12","HCC_13","HCC_14","HCC_15","HCC_16","HCC_17","HCC_18","HCC_19","HCC_2","HCC_20","HCC_21","HCC_22","HCC_23","HCC_24","HCC_25","HCC_26","HCC_27","HCC_28","HCC_29","HCC_3","HCC_30","HCC_31","HCC_32","HCC_33","HCC_34","HCC_35","HCC_36","HCC_37","HCC_38","HCC_39","HCC_4","HCC_40","HCC_41","HCC_42","HCC_43","HCC_44","HCC_45","HCC_46","HCC_47","HCC_48","HCC_49","HCC_5","HCC_50","HCC_51","HCC_52","HCC_53","HCC_54","HCC_55","HCC_56","HCC_57","HCC_6","HCC_7","HCC_8","HCC_9","CIRR 01","CIRR 02","CIRR 03","CIRR 04","CIRR 05","CIRR 06","CIRR 07","CIRR 08","CIRR 09","CIRR 10","CIRR 11","CIRR 12","CIRR 13","CIRR 14","CIRR 15","CIRR 16","CIRR 17","CIRR 18","CIRR 19","CIRR 20","CIRR 21","CIRR 22","CIRR 23","CIRR 24","CIRR 25","CIRR 26","CIRR 27","CIRR 28","CIRR 29","CIRR 30","CIRR 31","CIRR 32","CIRR 33","CIRR 34","CIRR 35","CIRR 36","CIRR 37","CIRR 38","CIRR 39","CIRR 40","CIRR 41","CIRR 42","CIRR 43","CIRR 44","CIRR 45","CIRR 46","CIRR 47","CIRR 48","CIRR 49","HCC 01","HCC 02","HCC 03","HCC 04","HCC 05","HCC 06","HCC 07","HCC 08","HCC 09","HCC 10","HCC 11","HCC 12","HCC 13","HCC 14","HCC 15","HCC 16","HCC 17","HCC 18","HCC 19","HCC 20","HCC 21","HCC 22","HCC 23","HCC 24","HCC 25","HCC 26","HCC 27","HCC 28","HCC 29","HCC 30","HCC 31","HCC 32","HCC 33","HCC 34","HCC 35","HCC 36","HCC 37","HCC 38","HCC 39","HCC 40"
"IGLC1",30.5879685026468,26.7738731339289,26.6488872771027,28.4199737260342,27.0992554592342,27.8051241159045,31.0089192894915,24.4528277803089,27.7704428910871,26.5348892618834,30.1585091785356,22.9633380643955,28.1922237286323,27.1279458220618,28.5657074829633,27.0630598374603,27.0076916797002,26.6438564830139,29.8304112352442,28.1402176685285,28.4593753942161,27.5381586013716,26.1804914684971,28.1634034252483,27.9939067991718,27.839854392351,28.840017353792,30.5882613033646,30.5787276864272,28.4161362487736,25.770239021714,29.5465336012402,29.2044128988422,28.3263888966734,29.2719353540724,28.5629866144726,28.8633235933534,26.1004868634295,28.6938749171249,29.5103645576984,29.1957863000544,28.0512962488843,24.2265381745125,29.7053419755877,29.8505002394321,27.1993317303963,27.5865760976392,27.1453963393846,27.8285950953846,30.6473442352956,30.2682582647619,27.1575409470931,28.3817321361707,31.2046450752292,29.041934702344,31.103039676778,27.3773396698956,26.8846986194255,27.5257510668073,27.2962103094753,26.8971196301277,29.3504496541897,28.786988366984,26.5601127483462,28.9223505898577,26.9735371104978,26.6375893368027,27.6764921458692,28.0015586240901,30.8433236396279,30.9205244936635,26.879351938526,27.9818140620278,29.3737655495907,28.203702486589,27.6867815751411,27.9852718949147,27.4827064715626,25.075268976577,26.9537760560354,29.0409778393398,27.5921213188384,27.6020242650336,25.5679956398971,25.1698204302053,29.3781298748423,24.4576141149489,29.0014463844078,29.0059697747793,26.088516817105,27.503802994825,26.7703491200364,28.4969866500073,25.2446862575406,26.628016189304,28.1409125239555,26.6791555884684,30.0315522045587,25.7474507938415,26.1204791536566,28.3201671606542,27.542968967866,26.5992164215566,27.4601043154143,27.0961589760813,26.9003042677046,25.0197501785085,26.6598278022964,25.6439161583447,28.3819417723229,27.061439432779,26.7888093582926,27.7972104024521,28.0720431632903,27.3507425168692,23.178755344665,26.2074965251065,25.9072305531518,26.0582595034155,25.5573180357396,26.8126610139964,27.0315470558207,27.0044293987774,27.060403551171,26.4398561617162,28.6725452370984,27.0121737078085,28.0833101942967,27.0657867288046,27.5905599305991,26.5502929000028,26.3575424840696,28.8615281710281,25.5462273497094,27.9142943993255,28.2767581692117,28.1011436375241,26.525250177523,28.7784807123873,27.6041011491685,29.3798645620836,27.7726168572811,29.3568057270326,28.9178980125016,28.8891667207368,28.6275260193334,30.1077937163383,28.569572326732,28.9383720371817,29.1954985294873,29.2756335618324,29.0117297417201,28.1464127721053,27.199581525529,29.2291334581367,30.3466991201569,27.5897198551125,29.1500933679062,30.4620674805661,28.6054784304982,27.6822939434709,30.4659992098723,29.8876140995409,30.5771590416821,29.0686375638548,23.047980819879,26.2066661464984,24.5477848310364,25.3625521646813,24.2848715723834,27.2215530952781,21.9604756892287,27.7223643681177,25.2699815375532,23.789825199571,29.0567270976689,25.9497493736469,25.8566202628824,27.8366959452953,26.9806120191115,28.0587695314186,24.9363069468288,28.6424355197976,25.4971474639834,29.8562929507387,28.0708635631119,28.4120909131645,31.5162240249871,29.1681037222327,28.7947999882098,29.1532021547014,27.7636121984038,28.2660477170002,28.068692358317,28.9827707944519,27.8387850885584,28.1433245094125,29.3967283014921,26.382435857094,26.7384731113343,28.7577325875239,29.5398364421821,28.3817118931756,29.6267749955189,29.0778984858237
"QSOX1",26.7442457722571,26.4542900533592,24.4368081753289,25.615546914308,26.2143967654278,26.178521498427,25.1480268119079,24.3271538169048,26.2877625933167,25.133012780095,26.3410454339068,24.3374727671507,25.2540413728978,25.3670677020926,25.6301465072406,26.3159937704698,26.3057689536066,25.0797678098484,25.5739221584021,26.0950957442094,24.7502430950938,25.0935565221929,25.3254373441528,26.1677408827175,25.1786396613705,25.8844903252051,26.2721736559574,25.7952767172177,26.280973093557,25.8051257652914,25.0957092222081,26.0384421206186,26.5919216865204,25.388016340903,26.0720883221324,25.3522965726387,25.8332633887762,24.6831446599077,25.394868340887,25.062480720532,25.5805492473456,25.9896418558649,25.4849962565404,25.1336737630185,25.6116585942457,22.6585246133308,24.5997132152973,25.9792416527671,26.5386887161093,25.7339453872438,25.6848328792645,25.3462680136185,26.4716381650756,25.2795417422457,27.0616209730313,25.1439880125555,26.1547759436521,25.3344169328137,26.0832528244217,26.5611742230009,26.6463943071176,26.4930537056647,25.1124380477218,25.3700340810704,26.6897464408692,24.9254987413245,26.1681759955873,25.7980727805332,26.2949218805385,25.6116590584377,25.2256189059779,25.8315099145508,25.4471720661552,26.1947276262851,25.0622201305224,25.5442251144563,25.3309696797728,24.5756265419143,24.3165228321122,24.7804577211173,26.8227286512821,25.1672036758761,24.3370210671955,25.2938858818303,24.2915319701553,25.2261303969076,24.2283699153228,26.1989773389846,25.0132109072626,25.0326475500446,25.9897539148353,24.9803580359211,26.6156715989844,25.1981303854387,26.6106963170916,26.1337082406708,23.0675884427815,26.4824835435355,24.8538395794872,25.2923269943621,25.9923969182885,25.3136087543716,25.2002163496538,25.6892443555924,24.509873631747,24.150332896286,25.2644588831315,24.8778787641217,25.0580671154656,26.6355791874034,25.2068703103543,25.0124945896915,26.1614444566744,25.4806564022052,27.0727142105905,24.9159260895329,25.5894533536478,25.7080943599991,25.2740718049167,25.161832232427,24.9454952127837,25.7497579676653,24.8724784657434,24.4404812063572,25.1969501409452,26.3953809564955,25.5849470891266,25.734005272184,25.9439166266808,26.980427450821,25.3333604548702,24.6499765003729,25.4340825868823,25.8314851414739,25.0535716586945,25.9332121016355,24.3005352108686,24.6520782901027,26.3149294103242,25.6841096521114,26.7009207213405,25.8185226986918,26.3942044335737,25.4534446417088,25.8832184414275,26.2962793354873,25.9907182597057,25.6517829299338,24.9898858920238,26.3801527809802,25.8846047600529,25.983291665849,26.6031145525539,25.6604746908544,25.9599554003728,26.4611316912649,25.493809629139,26.0840898119316,25.8143753402849,25.2305166739948,23.8620233738883,25.7182303952504,25.6245155532385,27.3423517524513,27.1621308534697,24.1717190845763,24.9516827075319,24.3657689357732,24.7444911404198,24.4279957983538,26.270695274796,24.1464547470807,26.1469549380085,25.4272085032471,23.4866910861968,25.5275686770756,25.6817085287399,25.440667800707,25.31940402026,25.066971481298,26.2551157444218,24.5381766667812,26.0380243358238,24.7707693392187,25.6157517338487,25.2257873366468,25.7582036380345,25.9021870941938,25.7422427093769,25.3925999752389,25.3853204057755,24.913843511025,24.0465194190201,25.6028260660048,25.6290955428246,25.4818423791069,26.849889315116,26.2033287001514,24.172047243972,25.2702776212109,27.1478380997923,25.9700363414702,25.4820075328279,26.0062576285833,26.262203277254
"CHL1",22.9210821296659,22.3804239642444,22.4635471377851,22.1811831820708,22.4626705963096,22.8704034756712,22.8156002564714,22.5304062044301,22.8907067476285,22.051988396634,22.6391896079567,21.0725966827511,23.0128954290019,22.1280364572338,22.8212916640188,22.1132903696533,22.5300123485601,22.4971309166159,23.0380165807121,23.152221437056,22.0056179763529,21.7996109097637,21.2706641957447,21.7051023969453,21.9907157920721,21.880033882039,22.1150657758558,22.4461993922891,22.705711444976,22.0202831074635,21.9009908174233,23.373587708187,22.6664226157239,20.1069442264099,22.783286753369,22.205418956892,22.3006326822682,21.7604804976266,22.0875917159609,21.8764280000959,22.521892641817,23.2310460821492,22.8984922286989,22.1301648211255,22.1089681267614,21.8756635252051,22.8482135367509,22.3103095897996,22.9533969055158,22.1170164275794,22.7636717749118,20.0088258873946,22.6224676759903,22.3935760787256,22.3579791643911,21.3080983877815,22.3436799808309,22.464894213908,22.640130079224,23.2974993819204,22.3935015829751,23.1471686588563,21.9727948915024,22.2313386285714,23.0361588000101,21.4208181041821,22.5042985336666,22.2611597020966,22.6682173479312,21.4911471811242,21.9487772017291,22.8658483500833,22.4949871120754,22.7480019908353,22.3108306141546,22.4322513488674,22.7383362120067,22.2127365232109,21.4317709052901,22.6742312930042,22.013709719899,22.7733746572918,22.4099602275285,22.6577053336623,21.7724797708799,22.5122364269318,23.6113583042788,22.7402667944195,22.2206044140142,22.3382170927679,22.6375197497225,22.0121867424751,22.6450105830864,20.8742339572386,22.7330884432264,22.8680138175162,20.6062531639268,22.3002264143309,22.2851480573552,19.8891784121505,21.8610180284692,21.2302593441554,22.1321841212234,21.5825872916593,22.0785294413851,21.9108286220268,21.4448833126852,22.8237896243326,22.8981810158132,22.6760032855608,22.193743580239,21.8960389316191,22.5420973764373,23.7176239237031,22.5152202451863,25.1255428314273,20.5675790839111,23.530531533673,22.8772106945214,21.0996613773421,20.9513851855409,21.3944521701641,21.4637467107077,22.3415126410995,22.3197903213825,22.9617085809626,22.6450523892167,22.8121472520189,21.8234094763396,23.124523054847,22.8273668755465,22.7555108081632,22.8830938119744,22.9309524939574,22.9970789963324,22.653588233406,21.3657723915005,21.6947957654855,22.5668105347228,22.2064541923944,22.3609445714711,21.3946994495355,22.6218205855976,22.2346098805386,22.7269735301707,22.5436733431212,22.8564760830937,22.616721742409,21.0256069357153,22.765071319455,23.0522712314959,22.9683811123824,22.3238600322069,22.6731982375929,21.1809552320453,22.5951010660723,21.362927554096,22.4851387121739,24.2360197709807,22.1659700841328,22.8688902644206,23.477916446364,23.3245860624485,23.4805135300093,22.6439396713061,22.0636252493308,22.6450702673474,21.1754976723216,22.0035642401314,20.3439146935632,23.0712334912626,22.5566586136408,22.1759474910734,20.7955485768001,21.310872459896,22.830716775099,23.2511887424357,22.1394707063208,23.1896865775681,22.9895070112761,22.4355312969988,23.0813303757741,22.9381756164579,20.5438022140564,22.3768163361741,22.130114513181,21.992633559131,22.4380609532301,22.3742994073281,21.6299201780315,22.1044677743596,21.23071241381,22.1414350723777,23.1469196469802,22.5342910339539,21.0854421727618,22.3693801338701,22.4256725107045,22.2754246948449,20.8211354817426,21.8270981594305,23.9857339550951,22.72038030888,22.5661818673968,21.9344867399218
"APOL1",24.9352699400748,24.9117015550164,25.2464781432057,24.4510073943422,24.2915741586616,24.039621175518,24.0819741626146,23.3885422298007,20.9905400527496,25.4701308964056,23.7749364587879,25.4664514407223,22.5926100438178,25.5028573420172,24.4033792512941,25.0184423384899,22.1137020986607,24.1982503302562,23.9967391462161,25.224647034975,23.613862213614,24.6998777518097,23.5781672318676,24.4799018456086,24.6491368353949,25.0726581286024,24.4876955226629,22.5318765312527,20.4788784025452,25.3736213098579,21.4598644764703,22.3773168972345,23.7003487966734,23.6623575076039,23.9485236106989,24.497423194089,22.364815496452,24.9094690635794,24.877828995462,24.3576983038443,24.2665493990993,21.6852688875128,25.9934490536171,25.4259890218609,24.7826789865943,25.0141126341406,24.8324402702634,25.3795942186959,24.1077996496389,23.8335431489456,24.4821874806249,24.5864369800034,25.8563669841753,21.5452278742855,20.4306919921493,24.3217226364967,23.2893776977036,24.9638231535087,23.5207137098808,25.6868631781558,25.3689869238205,24.2779633730702,25.0405352577574,24.7391525134427,23.7649644184485,25.1702367779277,25.9689316398481,24.9051280569575,25.1482478552897,24.9452298453913,26.174247018915,25.1451809935974,25.9517893402829,25.6352900945548,24.6915633206578,25.3651936518339,25.3684237182917,25.3108564661107,25.3378736418163,26.0733922327219,24.7692796061159,25.4412368863139,24.2919547560446,24.6885495176116,24.5000837199655,24.0038155483667,24.686032978328,22.5800555100853,23.5010784856083,25.4316334148121,23.3169630614924,25.8712596992079,25.5108163658601,25.815949901321,24.2464177190912,23.734955915074,24.458637888113,24.0838924469776,25.0785822650482,25.3151212334141,23.9816158332903,24.6765126084659,25.4206812350414,24.5364901998428,24.1609289865703,24.3744478593902,25.0752297926001,25.0700268499492,24.8834677673236,24.6670963667987,25.197166811664,25.217539266477,24.9711492661762,25.9775883023241,24.8329240550218,25.5432736312951,23.4961644699372,22.9292626019131,23.5658872131253,24.8941132363685,25.7341392567963,23.8185190422192,25.884029060327,25.7094171513515,23.4715451354837,21.9046772711277,24.7754701863981,25.0859865463259,23.7915056416752,23.3205941588317,24.9157532207832,25.6513994151739,24.2400293315265,23.7862901974643,24.8244204576391,24.7671142913645,25.1373669172646,25.5255106444029,25.5274139654331,23.4820165203161,22.5908632118056,24.9441852134792,22.5087326745898,25.8649782005937,21.931526175052,24.6356580939634,24.25802569227,24.8844454287979,24.5140512643814,23.1401756947452,24.0237709778101,24.5757217326362,23.9975396652979,24.9265265227543,25.5983591305467,21.7956534825338,23.4673122261032,23.5683221535742,23.5103239227094,24.5166477173219,23.7956542702286,24.4380954399333,24.4402779025211,24.0587638921471,23.3029541452464,25.5170537020206,24.0022617636656,25.723330841303,24.8709138713161,25.1395094563052,24.7973912992057,26.6643357551726,22.6495319493068,24.8236735996517,24.9801025031121,23.3394952510244,24.0208257436821,24.9921613478002,25.5858325184894,25.9993052380089,24.6827564818033,26.3306202105094,24.4667179811368,24.906893935373,24.7624454697194,24.4219220257081,24.1734393263252,25.0876919328582,25.8523583676383,25.0570371795392,25.2873719768016,25.5239529533749,26.2539056140832,24.1903925226448,24.3529259121098,25.9686677116698,24.1941163242424,24.3572811286065,24.1284759179496,23.6131489018568,22.336583073662,22.8308780107447,23.9259750672362,23.6869789004394,23.1486712342348
"CD5L",29.6639057640684,27.0463854184541,26.4900304624336,27.8225878939872,28.2783611237926,27.6262441993339,28.9661947263178,24.9702450157064,28.3320166341206,26.9398391544822,29.5059622753227,25.4712321512201,28.9309761589688,27.3535120531197,28.4445912502508,26.993705219895,28.3341566711425,27.3283023803581,29.0016687529929,28.7394459760341,28.0794486007961,28.9655688727042,27.5735326574612,28.319501802586,27.7890158276952,26.5075296064029,28.6739992131298,30.3671847318349,29.5640065173991,28.1196257550513,26.5811509049754,29.8664956150469,27.995430193434,27.5708877507292,28.998490961363,28.0984754880093,28.1244712825649,26.3574357415724,27.9069702046961,27.5350522645041,27.6328357312427,27.9711009485478,26.0922344124131,29.2438603011211,28.6999196130553,26.7109442893973,27.9215576218262,29.467964302973,29.1344499060106,28.7489413678974,29.2628637695114,25.4095978542884,28.1563999354835,29.3373264731391,28.9713788026576,28.0431231923881,27.7086071510859,26.548528405079,27.3965624981402,28.3512861304291,28.7926464890923,30.4314658225494,27.8026972758419,27.2533479518934,29.1714949105445,27.4118309166484,27.0867554179775,27.9995772257533,28.0375306589463,27.5225495319303,27.9891281723081,28.2313838911894,27.1844719438467,27.8011509773695,28.3644538946616,26.8003842004154,26.7384100965978,27.1573260138052,25.3660298111492,25.7234373974071,27.9301930148151,27.4847209298229,28.9552486177299,26.4738332400663,26.2431769160013,29.3307985383005,24.9294998008401,28.865203531618,27.5010232578691,27.6561294071888,28.1446088723961,27.1601209994474,28.6643817998858,26.2066413025336,27.9531477365128,29.3068175438519,27.158735190994,28.7988350264753,26.7884694660936,27.5261997536394,27.8790278101536,28.8004480951373,26.5750305942193,27.1765384612753,25.6906321533918,28.0218184455304,26.0464584635521,28.8110630251688,26.0286710813214,28.9819929464109,27.0540121750889,26.8906027475723,27.5994739569363,28.0232649119403,28.9609634601619,24.5232472612525,28.2874128398104,29.4070095732938,28.4186195109165,27.9309348739803,27.8275822174271,26.8003628636429,25.9513045469839,27.5526065101355,28.0495527987112,28.3816087433807,28.2121484781853,28.5784705211103,28.4421042903026,29.4589250471654,28.2163887233476,26.8554093317045,28.6170409021012,27.969120507435,28.4213540917704,28.8224628573528,26.3824351956519,25.6969055262744,26.5409687031644,27.4798696700766,27.5750969869019,28.6842956484796,29.9219074191724,27.5808241596483,27.59888438218,28.2321525810898,29.5546115446995,27.7769911556893,28.1393566877139,29.0832664261094,28.7666407577416,28.4699766247143,27.7405552521776,26.9153809210935,28.971351175562,28.8285572756122,26.7479253455635,28.7937128427027,28.0987672785106,26.9759362809177,27.1557089057803,28.5561194754985,29.0994250596189,28.9217629122861,29.7312352236783,25.3127290075907,27.0043802202314,26.5269725164535,27.015663132409,25.2281822789063,29.363515304345,24.4490537738256,28.808336126371,26.6638270186539,24.9867193274247,29.1911469381573,27.9517313742047,26.4848172630979,25.6637123554458,27.817941897915,28.5690452496883,26.0801902896811,27.8027137315171,26.2548975787349,28.6590196212112,27.6651378162915,28.590367088354,29.9187228707739,28.5135539452988,28.3095907167338,27.4535375009388,27.0178298067861,27.2525677473684,30.6939317543513,27.5312381024297,26.2645886082323,28.1813400447733,27.9324974060356,25.9024258177953,25.84504051009,28.635513446222,27.1882377564547,27.4720270325551,28.6192700269587,28.2042224750019
"FCGR3B",24.1748268113021,22.7608657382913,23.06649588686,23.4965005525653,23.8149315623522,24.1647832588964,24.1443135052074,23.4326893656103,23.3826377410184,23.4484545648402,24.4683505695141,21.7696686430009,23.9118554192438,23.058567999432,24.8063287124886,21.6215839118747,22.9474144897452,21.6872065401547,24.380465486763,22.6896630067685,22.0490811289281,22.6522800385117,22.8992354536042,23.5157813182728,21.40795334374,22.0924573494097,23.5060284956906,23.8518395465736,23.8134525987137,23.4333031762704,22.9208277385611,25.4754224921939,24.3691037394086,22.6428990338428,24.2691554893195,22.0303778071774,21.8521194234248,21.8740340318968,21.904969611808,20.7216745151493,22.2576165376327,23.1294982462718,21.2813008559571,23.547306078726,23.3752534740516,21.6302343602472,23.0563514637619,23.0569219427549,24.3202252739026,23.1434492036176,25.3588175494329,23.5957188007234,25.0002833289637,23.6077864930043,25.5690020342767,22.5728147931879,23.7771930899148,22.944578460931,23.8452179982947,23.1235771740695,22.8160723461594,26.0911515447824,23.5432473987809,22.4454563651045,24.2442337465788,23.2401799884276,22.7571134667724,23.5153428849071,22.4118321765731,24.0257957396889,23.0877274016279,23.8952275552033,23.547397483648,24.4894619462609,23.2315257903308,22.2748947426126,22.3701190519006,22.7006127162513,22.2036235273954,22.3190293667007,22.0554155369731,21.9181153461584,21.8449893653656,21.4429134730955,23.9190071996479,22.2044539147979,23.1068844296986,24.1342904414088,23.4258174329041,22.8205346445893,22.6837951823569,21.5154150077859,21.5139735882366,21.2236108640788,22.8523972209052,24.4521250709021,23.6285334644427,22.8648150128367,22.2714834449375,22.8114480296676,21.5789652930737,23.168320713323,23.8983753981367,22.7136705158387,22.4194771048375,22.0980048779663,23.1326495816374,24.4073595434839,23.111422357904,24.5492129787216,23.4289750286854,24.7988161081163,22.6816437719524,21.9035470421159,24.6443456752169,23.2584685910666,24.3475736316094,22.4104918971767,24.9872978443883,24.5476086656692,22.7827180654322,23.7893028355499,23.4827022893933,21.0148948952639,23.1366754136425,25.6864436982178,23.3982321166049,24.2198143987117,23.7830774276284,24.2741616805662,22.5527631221949,21.0969253309922,22.3659709836374,24.6451322960781,24.1799141267784,24.5227796753626,21.0618375847728,23.3140605493998,23.4307757623487,21.169495644104,21.4226733581506,24.0638856052428,24.0328692996987,21.4760973977897,23.5165327292529,24.4312608502718,23.0660747710683,22.9889280565169,22.1255545976353,24.7384910528955,23.7303910898351,23.6070668165656,23.4346038419781,23.3335964699641,24.0632419488503,24.0171917603043,24.0292202142414,22.7160711537514,24.1073412270958,21.6152086883447,22.2290958076903,22.9673836939763,23.5901718343818,25.3817494602998,24.2000305464027,22.0790080940355,24.4689627442511,22.2230542455224,23.1470113563333,23.0208684047656,22.9579999530699,22.9604004483622,23.3314112108219,23.0007241890776,19.7938369233568,24.2799555962544,23.6761915413402,23.7192700393939,21.9517077487117,23.1271138179734,22.2330952343412,22.199216303414,23.2738317865644,21.0995855429071,22.352719467873,21.9464279530671,23.2901727991999,23.5221565195314,24.0765349511766,22.3559543998459,23.0887065032411,22.7400466999687,23.0242468436596,23.3172411896304,23.2668912774825,23.6671502847414,23.978466663885,23.0716193054994,23.3286842918085,22.8560580971033,20.3060720850284,23.977541904957,22.8168982171996,21.2563228849734,23.3709843557965
"FCN3",25.3615226001838,25.2076301118879,26.9702914345993,25.2394567133569,26.4239897636439,22.6423523154691,25.6347095955458,24.2935284206624,25.3056362094744,25.7352835082754,25.3749138039065,25.9855408288015,26.1915850700926,26.3321892947507,26.2387878825958,26.5686072434449,23.8353500445348,25.5975632823755,25.3069154460462,23.6206358285879,26.6059294352731,26.863959139898,26.5309647279621,26.4810741401215,26.1052817947363,27.8917737855781,27.1383427588131,25.8870709850885,26.1567234140082,26.5130397411447,26.6065719319811,26.1988656543836,26.6285171836097,25.5659012724113,26.2739844261788,25.840600878971,26.5108575941865,26.3738705734528,26.7459763971007,25.2286780312254,26.1277977196834,25.3298128274958,27.0918664186649,26.457681562506,25.8833197813756,26.5326739180685,26.3903107471198,26.6738201128008,27.0417840195639,25.6752590669387,26.4584583620863,27.7352968574774,28.2575911923688,26.0482006258056,26.7253325024519,26.3177615262229,26.4897877652284,26.6819923276145,26.1952301216292,26.1486343406974,26.5037224858313,26.3992311716572,25.7464730109416,26.1295303102693,25.3871352854803,26.9670085497623,27.9208983776762,26.2496639088142,26.130364667444,26.7250398580224,25.6239632885498,26.5772892597789,26.4583692828938,26.5080897792965,26.2185859513503,26.9993398720658,26.5466730751928,27.0464300219062,26.1698369057591,25.8647522017458,27.9241872160487,26.7102438667734,26.7435209881976,26.7092221522012,27.181004886073,26.4315957562439,27.0139023521531,25.3657689325807,25.851033327491,25.8769084142047,26.4614413188681,27.2976093475781,26.7456161213792,27.9630589261015,26.8279475162126,26.3094287653432,24.7383971237382,26.0531532113614,26.8780761048572,27.0747324056921,25.5650163820085,26.5547785181806,27.9619936841522,27.595182715056,27.1147457137809,26.7997729082752,27.2180071382068,25.5149429434647,27.4231716637096,26.3241935230011,27.0019545459577,27.6515808738574,26.7714424221849,27.2414666343676,26.2252061098272,27.0982361597306,25.8133231416887,26.2034211626845,26.3910342503335,26.2664298286225,24.560402972876,25.4458087689131,23.5164650496462,25.6967117683784,24.7675045639157,25.1048438958706,26.2755323904889,26.4956641287638,26.1168679158973,26.0871577255294,26.5753589272298,26.6136605680768,25.4903096267071,25.9886777935361,25.5014757207938,26.0488666017475,26.0361684842947,26.7208669096697,27.4088971583422,26.9699337218973,25.4471880273515,26.8390807302852,26.5108476587393,27.1738539982905,26.0712096089663,26.3961389858682,26.8885434175817,26.4256229374547,26.2681088048597,26.2960842770869,26.2287897348058,26.4964175099377,27.1820250413165,27.0622539931864,26.8216035776084,25.8600531142617,26.4808979263769,26.9492119231611,26.3237642607906,25.3174700614331,26.186808944406,26.2532254501199,25.7946990888466,28.383070183928,26.4808979263769,26.5847937260187,26.5662829611846,28.0228771993645,27.4537386884986,26.9841629697322,26.0773047642115,27.369553501074,25.4756817083333,24.9939806069165,26.307080149188,25.6714115994887,25.9883234527458,27.0043189042368,25.4179396177904,27.4978582856012,26.7469453117294,26.9390114808084,26.0873094304332,27.5921691705342,24.4784144243322,26.3853360331677,25.8464637531705,26.5159709205925,26.1583412884804,26.8735208797225,26.8597452700192,28.0581854576564,27.0207965134807,26.453269713488,26.5892262012918,26.6021577727144,25.5317743716085,27.7340449789172,27.2711241628768,26.9820966099836,25.3738249212536,25.4600725367833,25.2114276343163,27.0281403716162,25.5778353383556
